CONCEPT_ID,CONCEPT_HISTORY_ID,CONCEPT_HISTORY_DATE,COMPONENT_ID,COMPONENT_HISTORY_ID,LOGICAL_TYPE,CODELIST_ID,CODELIST_HISTORY_ID,ID,CODE,DESCRIPTION,ATTRIBUTES,RN,CONCEPT_VERSION_ID,CONCEPT_NAME,CODING_SYSTEM,PHENOTYPE_ID,PHENOTYPE_VERSION_ID,PHENOTYPE_NAME,PRIMARY
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168894,9Oi4.00,Chronic obstructive pulmonary disease monitor phone invite,"{'CPRD GOLD Med': '38074', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': '', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168895,H3...00,Chronic obstructive pulmonary disease,"{'CPRD GOLD Med': '1001', 'BREATHE Chronic bronchitis': 'Y', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': 'Y', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168962,H30..00,Bronchitis unspecified,"{'CPRD GOLD Med': '148', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168965,H300.00,Tracheobronchitis NOS,"{'CPRD GOLD Med': '3163', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': '', 'Cambridge COP151 (QOF 2012)': '', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': '', 'Manchester Clinical Codes 2 (QOF v5)': '', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': '', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': '', 'Kerkhof et al., 2020': '', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': ''}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168989,H320311,Tension pneumatocoele,"{'CPRD GOLD Med': '103733', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 6 (Doran et al., 2011)': '', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': '', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': '', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': '', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': '', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': '', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': '', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168905,H320z00,Chronic bullous emphysema NOS,"{'CPRD GOLD Med': '23492', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168990,H321.00,Panlobular emphysema,"{'CPRD GOLD Med': '46578', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168906,H322.00,Centrilobular emphysema,"{'CPRD GOLD Med': '10980', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': 'Y', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': 'Y', 'LSHTM Data Compass 859': 'Y', 'LSHTM Data Compass 1134': 'Y', 'LSHTM Data Compass 1600': 'Y', 'LSHTM Data Compass 1682': 'Y', 'LSHTM Data Compass 2036': 'Y', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': 'Y', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168991,H32y.00,Other emphysema,"{'CPRD GOLD Med': '40788', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': 'Y', 'BREATHE incident COPD': 'Y', 'BREATHE prevalent COPD': 'Y', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': 'Y', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168992,H32y000,Acute vesicular emphysema,"{'CPRD GOLD Med': '92955', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168993,H32y100,Atrophic (senile) emphysema,"{'CPRD GOLD Med': '70787', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168994,H32y111,Acute interstitial emphysema,"{'CPRD GOLD Med': '59263', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
2480,6360,2022-01-17T14:00:10.339428Z,2802,3836,1,2802,3782,168995,H32y200,MacLeod's unilateral emphysema,"{'CPRD GOLD Med': '63479', 'BREATHE Chronic bronchitis': '', 'BREATHE Emphysema': '', 'BREATHE incident COPD': '', 'BREATHE prevalent COPD': '', 'BREATHE COPD exacerbations': '', 'BREATHE recommended': '', 'Validated, Quint et al., 2014': '', 'Cambridge COP087 (QOF 2012)': 'Y', 'Cambridge COP151 (QOF 2012)': 'Y', 'LSHTM Data Compass 340': '', 'LSHTM Data Compass 859': '', 'LSHTM Data Compass 1134': '', 'LSHTM Data Compass 1600': '', 'LSHTM Data Compass 1682': '', 'LSHTM Data Compass 2036': '', 'Manchester Clinical Codes 1 (QOF v24)': 'Y', 'Manchester Clinical Codes 2 (QOF v5)': 'Y', 'Manchester Clinical Codes 5 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 6 (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 6_QOF (Doran et al., 2011)': 'Y', 'Manchester Clinical Codes 9 (Kontopantelis et al., 2014)': 'Y', 'Manchester Clinical Codes 21 (Kontopantelis et al., 2015)': 'Y', 'Manchester Clinical Codes 26 (Reilly et al., 2015)': 'Y', 'Manchester Clinical Codes 43 (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_conservative (Kontopantelis et al., 2012)': 'Y', 'Manchester Clinical Codes 43_QOF (Kontopantelis et al., 2012)': 'Y', 'TargetCOPD_Emis (Jordan et al., 2016)': '', 'TargetCOPD_SystemOne (Jordan et al., 2016)': '', 'QOF v36 (2016-2017)': 'Y', 'Chen et al., 2020': 'Y', 'Cole et al., 2020': 'Y', 'Kerkhof et al., 2020': 'Y', 'Patel et al., 2020': '', 'Rockenschaub et al., 2020': 'Y'}",1,6360,Chronic obstructive pulmonary disease (COPD) Primary care -  1,"{'id': 5, 'name': 'Read codes v2', 'description': 'Read codes v2'}",PH797,2221,Chronic obstructive pulmonary disease (COPD) Primary care,1
